LJ002-0268|The supreme control of the Marshalsea was vested in the marshal of the royal household; but although he drew a salary of £500 a year,|The supreme control of the Marshalsea was vested in the marshal of the royal household; but although he drew a salary of five hundred pounds a year,
LJ002-0269|he did nothing beyond visiting the prison occasionally, and left the administration to the deputy marshal.|he did nothing beyond visiting the prison occasionally, and left the administration to the deputy marshal.
LJ002-0270|The latter's salary, with fees, the rent of the tap and of the chandler's shop, amounted to about £600 a year.|The latter's salary, with fees, the rent of the tap and of the chandler's shop, amounted to about six hundred pounds a year.
LJ002-0271|The compters of Ludgate, Giltspur Street, and the Borough were discontinued as debtors' prisons (as was Newgate also)|The compters of Ludgate, Giltspur Street, and the Borough were discontinued as debtors' prisons (as was Newgate also)
LJ002-0272|on the opening of Whitecross prison for debtors in 1815.|on the opening of Whitecross prison for debtors in eighteen fifteen.
LJ002-0273|Ludgate to the last was the debtors' prison for freemen of the city of London,|Ludgate to the last was the debtors' prison for freemen of the city of London,
LJ002-0274|clergymen, proctors, attorneys, and persons specially selected by the Corporation.|clergymen, proctors, attorneys, and persons specially selected by the Corporation.
LJ002-0275|At one time the Ludgate debtors, accompanied by the keeper,|At one time the Ludgate debtors, accompanied by the keeper,
LJ002-0276|went outside and beyond the prison to call on their creditors, and try to arrange their debts, but this practice was discontinued.|went outside and beyond the prison to call on their creditors, and try to arrange their debts, but this practice was discontinued.
LJ002-0277|There were fifteen rooms of various sizes, and as the numbers imprisoned rarely exceeded five-and-twenty, the place was never overcrowded,|There were fifteen rooms of various sizes, and as the numbers imprisoned rarely exceeded five-and-twenty, the place was never overcrowded,
LJ002-0278|while the funds of several bequests and charities were applied in adding to the material comfort of the prisoners.|while the funds of several bequests and charities were applied in adding to the material comfort of the prisoners.
LJ002-0279|The Giltspur Street Compter received sheriffs' debtors, also felons, vagrants, and night charges.|The Giltspur Street Compter received sheriffs' debtors, also felons, vagrants, and night charges.
LJ002-0280|It was generally crowded, as debtors who would have gone to the Poultry Compter were sent to Giltspur Street when the former was condemned as unfit to receive prisoners.|It was generally crowded, as debtors who would have gone to the Poultry Compter were sent to Giltspur Street when the former was condemned as unfit to receive prisoners.
LJ002-0281|The demands for fees were excessive in Giltspur Street.|The demands for fees were excessive in Giltspur Street.
LJ002-0282|Those who could not pay were thrown into the wards with the night charges,|Those who could not pay were thrown into the wards with the night charges,
LJ002-0283|and denied admission to the "charity wards," which partook of all the benefits of bequests and donations to poor debtors.|and denied admission to the "charity wards," which partook of all the benefits of bequests and donations to poor debtors.
LJ002-0284|The Borough Compter was in a disgraceful state to the last. The men's ward had an earth, or rather a mud, floor,|The Borough Compter was in a disgraceful state to the last. The men's ward had an earth, or rather a mud, floor,
LJ002-0285|and was so unfit to sleep on that it had not been used for many years, so that the men and women associated together indiscriminately.|and was so unfit to sleep on that it had not been used for many years, so that the men and women associated together indiscriminately.
LJ002-0286|The rooms had no fireplaces, so it mattered little that no coals were allowed.|The rooms had no fireplaces, so it mattered little that no coals were allowed.
LJ002-0287|There were no beds or bedding, no straw even.|There were no beds or bedding, no straw even.
LJ002-0288|In one room Mr. Neild found a woman ill of a flux shut up with three men;|In one room Mr. Neild found a woman ill of a flux shut up with three men;
LJ002-0289|the latter raised eighteen pence among them to pay for a truss of straw for the poor woman to lie on.|the latter raised eighteen pence among them to pay for a truss of straw for the poor woman to lie on.
LJ002-0290|Neild found the prisoners in the Borough Compter ragged, starving, and dirty.|Neild found the prisoners in the Borough Compter ragged, starving, and dirty.
LJ002-0291|I come now to the debtors in Newgate. The quarters they occupied were divided, as I have said, into three principal divisions|I come now to the debtors in Newgate. The quarters they occupied were divided, as I have said, into three principal divisions
LJ002-0292|the master's side, the cabin side, and the common side. Payment of a fee of 3 shillings gained the debtor admission to the two first named;|the master's side, the cabin side, and the common side. Payment of a fee of three shillings gained the debtor admission to the two first named;
